Airline,Origin,Destination,Total_Delay,Latitude_OR,Longitude_OR,Latitude_DEST,Longitude_DEST
WN,BDL,STL,-3.67,41.9388999939,-72.68319702149999,38.748697,-90.370003
WN,MKE,SAN,-3.77,42.947200775146484,-87.89659881591797,32.7336006165,-117.190002441
WN,SJC,HNL,-4.03,37.362598,-121.929001,21.32062,-157.924228
WN,DAL,TUS,-4.1,32.847099,-96.851799,32.1161003112793,-110.94100189208984
WN,PIT,PBI,-4.2,40.49150085,-80.23290253,26.68320083618164,-80.09559631347656
WN,TPA,FNT,-4.27,27.975500106811523,-82.533203125,42.96540069580078,-83.74359893798828
WN,IND,AUS,-4.27,39.7173,-86.294403,30.194499969482422,-97.6698989868164
WN,BNA,SMF,-4.33,36.1245002746582,-86.6781997680664,38.69540023803711,-121.59100341796875
WN,SJC,ELP,-4.38,37.362598,-121.929001,31.80719948,-106.3779984
WN,PHX,LGA,-4.42,33.43429946899414,-112.01200103759766,40.77719879,-73.87259674
WN,PBI,BDL,-4.73,26.68320083618164,-80.09559631347656,41.9388999939,-72.68319702149999
WN,MCO,RIC,-5.35,28.429399490356445,-81.30899810791016,37.50519943237305,-77.3197021484375
WN,ABQ,SEA,-5.4,35.040199,-106.609001,47.449001,-122.308998
WN,FLL,OKC,-5.53,26.072599,-80.152702,35.39310073852539,-97.60070037841797
WN,CLE,TPA,-5.54,41.4117012024,-81.8498001099,27.975500106811523,-82.533203125
WN,CLE,MSY,-5.63,41.4117012024,-81.8498001099,29.99340057373047,-90.25800323486328
WN,SMF,MSY,-5.64,38.69540023803711,-121.59100341796875,29.99340057373047,-90.25800323486328
WN,SFO,ONT,-5.67,37.61899948120117,-122.375,34.055999755859375,-117.60099792480469
WN,DAL,CRP,-5.75,32.847099,-96.851799,27.77039909362793,-97.5011978149414
WN,DAY,MCO,-5.94,39.902400970458984,-84.21939849853516,28.429399490356445,-81.30899810791016
WN,TUS,SJC,-5.98,32.1161003112793,-110.94100189208984,37.362598,-121.929001
WN,CRP,DAL,-7.15,27.77039909362793,-97.5011978149414,32.847099,-96.851799
WN,MCO,TUL,-7.51,28.429399490356445,-81.30899810791016,36.19839859008789,-95.88809967041016
WN,LGA,PHX,-7.85,40.77719879,-73.87259674,33.43429946899414,-112.01200103759766
WN,MSY,MKE,-8.0,29.99340057373047,-90.25800323486328,42.947200775146484,-87.89659881591797
WN,MSY,CLE,-9.02,29.99340057373047,-90.25800323486328,41.4117012024,-81.8498001099
WN,TPA,RIC,-9.8,27.975500106811523,-82.533203125,37.50519943237305,-77.3197021484375
